week,week_start,week_end,month,platform,campaign_id,campaign_name,campaign_objective,spend,impressions,clicks,ctr_pct,cpc,cpm,sessions,add_to_cart,atc_rate_pct,checkouts,checkout_rate_pct,orders,cvr_pct,revenue,new_customers,cac,roas,contribution_roas,status
2025-W04,20/01/2025,26/01/2025,2025-01,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,2073.64,5800,146,2.52,14.2,357.49,138,5,4.29,2,59.12,2,1.43,1606.85,1,2073.64,0.77,0.39,active
2025-W04,20/01/2025,26/01/2025,2025-01,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,840.49,2051,54,2.68,15.56,409.62,50,3,6.01,2,69.95,1,3.72,730.38,1,840.49,0.87,0.51,active
2025-W04,20/01/2025,26/01/2025,2025-01,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1366.75,4469,72,1.62,18.98,305.78,63,3,4.97,2,70.84,2,1.24,1301.1,1,1366.75,0.95,0.49,active
2025-W05,27/01/2025,02/02/2025,2025-01,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1780.0,6489,269,4.16,6.62,274.31,253,10,4.26,6,68.96,8,3.17,5346.0,5,356.0,3.0,1.74,active
2025-W05,27/01/2025,02/02/2025,2025-01,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,1302.63,4934,335,6.79,3.89,264.01,300,18,6.21,10,59.2,6,2.08,3642.35,4,325.66,2.8,1.68,active
2025-W05,27/01/2025,02/02/2025,2025-01,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,925.42,3014,147,4.91,6.3,307.03,137,7,5.33,3,50.23,1,1.29,727.91,1,925.42,0.79,0.45,active
2025-W05,27/01/2025,02/02/2025,2025-01,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,735.84,2635,158,6.01,4.66,279.18,141,5,3.88,2,51.29,2,1.87,1584.94,1,735.84,2.15,1.26,active
2025-W05,27/01/2025,02/02/2025,2025-01,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,663.26,2102,117,5.59,5.67,315.41,110,4,3.68,2,55.58,2,2.7,1276.82,1,663.26,1.93,1.11,active
2025-W05,27/01/2025,02/02/2025,2025-01,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,2447.13,7372,157,2.13,15.59,331.91,140,7,5.51,4,70.47,4,3.45,2460.78,3,815.71,1.01,0.6,active
2025-W05,27/01/2025,02/02/2025,2025-01,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,822.63,3380,42,1.27,19.59,243.37,37,2,6.99,1,68.37,1,3.07,604.88,1,822.63,0.74,0.36,active
2025-W05,27/01/2025,02/02/2025,2025-01,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1437.95,3862,62,1.62,23.19,372.31,55,3,7.07,1,56.94,2,3.78,1130.76,1,1437.95,0.79,0.4,active
2025-W06,03/02/2025,09/02/2025,2025-02,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1868.01,6402,253,3.96,7.38,291.75,223,9,4.42,4,50.79,3,1.65,1952.79,2,934.0,1.05,0.54,active
2025-W06,03/02/2025,09/02/2025,2025-02,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,1323.04,7124,346,4.87,3.82,185.71,325,17,5.44,10,60.85,10,3.35,5570.96,6,220.51,4.21,2.1,active
2025-W06,03/02/2025,09/02/2025,2025-02,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,979.53,4771,205,4.3,4.78,205.29,188,8,4.59,5,69.6,4,2.6,3245.95,3,326.51,3.31,1.78,active
2025-W06,03/02/2025,09/02/2025,2025-02,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,711.89,2987,120,4.03,5.93,238.3,113,7,6.21,4,69.52,1,0.98,724.19,1,711.89,1.02,0.53,active
2025-W06,03/02/2025,09/02/2025,2025-02,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,613.01,1957,123,6.31,4.98,313.17,108,4,3.82,2,68.28,3,2.81,2419.68,2,306.5,3.95,2.2,active
2025-W06,03/02/2025,09/02/2025,2025-02,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,1939.07,4684,105,2.25,18.47,413.95,101,4,4.8,2,66.09,3,3.03,2072.24,2,969.53,1.07,0.52,active
2025-W06,03/02/2025,09/02/2025,2025-02,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,802.52,2301,39,1.72,20.58,348.73,34,1,3.78,0,70.94,1,2.01,573.4,1,802.52,0.71,0.4,active
2025-W06,03/02/2025,09/02/2025,2025-02,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1522.81,6402,163,2.56,9.34,237.84,144,9,6.62,5,56.27,4,3.08,2224.72,2,761.4,1.46,0.77,active
2025-W07,10/02/2025,16/02/2025,2025-02,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1770.78,6045,285,4.73,6.21,292.89,267,10,4.03,6,64.64,8,3.31,5335.1,6,295.13,3.01,1.65,active
2025-W07,10/02/2025,16/02/2025,2025-02,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,1193.21,4610,233,5.07,5.12,258.83,220,14,6.74,8,63.51,4,2.16,2128.53,2,596.61,1.78,1.0,active
2025-W07,10/02/2025,16/02/2025,2025-02,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,892.12,4220,247,5.86,3.61,211.39,218,11,5.48,7,63.85,5,2.42,3256.03,4,223.03,3.65,2.11,active
2025-W07,10/02/2025,16/02/2025,2025-02,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,696.24,3467,144,4.18,4.83,200.8,138,9,6.87,5,61.51,2,1.76,1085.92,1,696.24,1.56,0.96,active
2025-W07,10/02/2025,16/02/2025,2025-02,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,543.5,2269,92,4.08,5.91,239.49,86,4,5.77,2,55.57,1,1.64,671.03,1,543.5,1.23,0.75,active
2025-W07,10/02/2025,16/02/2025,2025-02,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,2285.31,8930,133,1.49,17.18,255.91,120,4,3.83,2,69.29,3,1.76,1969.5,2,1142.65,0.86,0.46,active
2025-W07,10/02/2025,16/02/2025,2025-02,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,926.74,3394,93,2.75,9.96,273.01,89,3,4.25,1,54.07,2,3.07,1562.97,1,926.74,1.69,0.9,active
2025-W07,10/02/2025,16/02/2025,2025-02,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1411.55,6382,88,1.39,16.04,221.17,78,4,5.41,2,65.22,2,3.42,1401.13,1,1411.55,0.99,0.48,active
2025-W08,17/02/2025,23/02/2025,2025-02,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1851.19,5851,285,4.88,6.5,316.35,267,16,6.26,9,58.69,4,1.78,2096.65,2,925.6,1.13,0.68,active
2025-W08,17/02/2025,23/02/2025,2025-02,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,1060.57,3357,214,6.38,4.96,315.87,190,11,6.09,7,64.29,4,2.16,3028.01,2,530.28,2.86,1.52,active
2025-W08,17/02/2025,23/02/2025,2025-02,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,857.0,3499,182,5.22,4.71,244.88,158,6,4.16,3,53.35,4,2.94,2645.79,3,285.67,3.09,1.5,active
2025-W08,17/02/2025,23/02/2025,2025-02,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,714.32,3431,189,5.51,3.78,208.19,180,6,3.7,3,50.17,4,2.73,3255.38,3,238.11,4.56,2.37,active
2025-W08,17/02/2025,23/02/2025,2025-02,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,634.14,2407,131,5.46,4.84,263.42,117,6,5.45,3,60.69,3,2.61,2170.8,2,317.07,3.42,1.83,active
2025-W08,17/02/2025,23/02/2025,2025-02,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,2193.61,6045,123,2.05,17.83,362.86,112,5,4.76,2,51.4,3,3.49,1986.0,2,1096.81,0.91,0.51,active
2025-W08,17/02/2025,23/02/2025,2025-02,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,994.82,3438,79,2.32,12.59,289.35,68,3,4.65,1,54.23,1,1.9,585.91,1,994.82,0.59,0.35,active
2025-W08,17/02/2025,23/02/2025,2025-02,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1345.96,3953,100,2.55,13.46,340.42,93,3,4.02,1,56.45,2,2.96,1539.85,1,1345.96,1.14,0.56,active
2025-W09,24/02/2025,02/03/2025,2025-02,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1901.34,6523,404,6.2,4.71,291.44,385,23,5.99,12,56.21,11,3.07,6146.02,7,271.62,3.23,1.7,active
2025-W09,24/02/2025,02/03/2025,2025-02,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,1230.46,6338,320,5.05,3.85,194.13,310,14,4.71,7,54.61,3,1.04,2352.82,2,615.23,1.91,1.18,active
2025-W09,24/02/2025,02/03/2025,2025-02,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,826.26,2792,180,6.48,4.59,295.91,157,5,3.75,2,59.47,4,2.69,2348.91,2,413.13,2.84,1.71,active
2025-W09,24/02/2025,02/03/2025,2025-02,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,673.17,2930,115,3.94,5.85,229.73,110,5,4.57,2,53.33,3,2.9,2162.54,2,336.58,3.21,1.76,active
2025-W09,24/02/2025,02/03/2025,2025-02,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,661.44,2741,141,5.17,4.69,241.3,134,5,3.94,2,52.33,3,2.67,2412.65,2,330.72,3.65,1.86,active
2025-W09,24/02/2025,02/03/2025,2025-02,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,1958.16,8122,179,2.21,10.94,241.08,171,12,7.14,6,53.45,2,1.75,1343.54,1,1958.16,0.69,0.38,active
2025-W09,24/02/2025,02/03/2025,2025-02,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,813.45,2328,40,1.74,20.34,349.42,35,2,6.89,1,59.66,1,2.11,593.59,1,813.45,0.73,0.37,active
2025-W09,24/02/2025,02/03/2025,2025-02,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1346.68,4195,56,1.34,24.05,321.0,50,3,6.52,1,57.93,1,2.83,746.05,1,1346.68,0.55,0.33,active
2025-W10,03/03/2025,09/03/2025,2025-03,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1682.57,5757,290,5.04,5.8,292.25,264,14,5.34,9,68.75,8,3.2,4231.43,5,336.51,2.51,1.43,active
2025-W10,03/03/2025,09/03/2025,2025-03,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,2117.73,7230,479,6.63,4.42,292.87,420,19,4.76,13,71.6,5,1.38,3738.79,3,705.91,1.77,1.08,active
2025-W10,03/03/2025,09/03/2025,2025-03,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,930.56,3037,120,3.97,7.75,306.35,111,7,6.35,4,64.53,2,2.41,1281.2,1,930.56,1.38,0.8,active
2025-W10,03/03/2025,09/03/2025,2025-03,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,709.01,3184,191,6.03,3.71,222.61,183,6,3.53,3,56.16,4,2.43,2920.35,2,354.5,4.12,2.02,active
2025-W10,03/03/2025,09/03/2025,2025-03,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,557.54,2176,134,6.17,4.16,256.22,125,7,6.29,4,69.53,3,3.17,1737.57,2,278.77,3.12,1.76,active
2025-W10,03/03/2025,09/03/2025,2025-03,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,2737.73,9542,225,2.36,12.17,286.9,212,8,4.0,5,71.82,3,1.72,2056.61,2,1368.87,0.75,0.46,active
2025-W10,03/03/2025,09/03/2025,2025-03,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,955.52,3791,47,1.24,20.33,252.01,44,2,5.87,1,55.31,1,3.15,816.09,1,955.52,0.85,0.44,active
2025-W10,03/03/2025,09/03/2025,2025-03,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1252.14,4250,93,2.2,13.46,294.6,84,3,3.69,1,64.32,1,1.26,741.06,1,1252.14,0.59,0.34,active
2025-W11,10/03/2025,16/03/2025,2025-03,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,2008.63,6861,464,6.77,4.33,292.75,429,30,7.08,19,63.81,10,2.45,6251.01,6,334.77,3.11,1.67,active
2025-W11,10/03/2025,16/03/2025,2025-03,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,2564.04,9154,532,5.82,4.82,280.08,500,27,5.58,14,55.45,9,1.85,6901.68,6,427.34,2.69,1.45,active
2025-W11,10/03/2025,16/03/2025,2025-03,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,813.17,2908,182,6.29,4.47,279.63,159,5,3.75,3,69.55,3,2.28,1892.36,2,406.58,2.33,1.3,active
2025-W11,10/03/2025,16/03/2025,2025-03,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,714.82,2829,140,4.98,5.11,252.65,125,6,5.5,3,59.32,2,2.18,1333.72,1,714.82,1.87,0.91,active
2025-W11,10/03/2025,16/03/2025,2025-03,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,646.63,3229,134,4.18,4.83,200.21,126,5,4.02,3,65.5,4,3.4,2335.17,2,323.31,3.61,2.18,active
2025-W11,10/03/2025,16/03/2025,2025-03,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,3262.21,7979,142,1.79,22.97,408.81,137,8,5.91,4,58.99,4,1.25,2128.34,2,1631.11,0.65,0.35,active
2025-W11,10/03/2025,16/03/2025,2025-03,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,872.24,2085,35,1.69,24.92,418.2,32,2,6.66,1,53.13,1,2.61,788.28,1,872.24,0.9,0.55,active
2025-W11,10/03/2025,16/03/2025,2025-03,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1304.44,3398,67,1.98,19.47,383.83,59,2,4.89,1,69.15,2,2.11,1379.46,1,1304.44,1.06,0.57,active
2025-W12,17/03/2025,23/03/2025,2025-03,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1921.54,7794,464,5.96,4.14,246.53,431,28,6.55,17,61.1,9,2.24,5892.5,7,274.51,3.07,1.71,active
2025-W12,17/03/2025,23/03/2025,2025-03,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,2299.32,7875,455,5.79,5.05,291.97,414,18,4.43,10,58.7,10,2.47,7870.13,8,287.42,3.42,1.66,active
2025-W12,17/03/2025,23/03/2025,2025-03,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,931.52,3092,183,5.92,5.09,301.23,169,11,6.68,7,65.56,4,2.53,2751.22,2,465.76,2.95,1.78,active
2025-W12,17/03/2025,23/03/2025,2025-03,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,719.94,2760,109,3.96,6.6,260.76,101,4,4.26,2,60.47,3,3.5,2402.56,2,359.97,3.34,2.01,active
2025-W12,17/03/2025,23/03/2025,2025-03,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,530.73,1829,83,4.54,6.39,290.15,78,5,7.05,2,59.77,2,3.24,1281.08,1,530.73,2.41,1.29,active
2025-W12,17/03/2025,23/03/2025,2025-03,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,3347.57,14901,283,1.9,11.83,224.65,257,17,6.94,9,56.98,4,1.65,2199.2,2,1673.79,0.66,0.4,active
2025-W12,17/03/2025,23/03/2025,2025-03,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,823.11,3036,40,1.34,20.58,271.11,36,1,5.13,0,53.72,1,2.68,528.15,1,823.11,0.64,0.37,active
2025-W12,17/03/2025,23/03/2025,2025-03,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1363.02,4799,89,1.86,15.31,284.01,80,4,5.0,2,68.21,1,1.25,745.64,1,1363.02,0.55,0.32,active
2025-W13,24/03/2025,30/03/2025,2025-03,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1796.97,6297,312,4.96,5.76,285.33,275,10,3.74,6,60.23,5,2.08,3211.24,3,598.99,1.79,0.99,active
2025-W13,24/03/2025,30/03/2025,2025-03,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,2622.43,12047,805,6.69,3.26,217.68,754,33,4.49,20,62.2,23,3.18,14766.55,14,187.32,5.63,3.25,active
2025-W13,24/03/2025,30/03/2025,2025-03,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,929.33,4457,298,6.7,3.12,208.48,270,20,7.44,13,67.2,6,2.46,4760.69,4,232.33,5.12,2.87,active
2025-W13,24/03/2025,30/03/2025,2025-03,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,616.17,2514,158,6.29,3.9,245.05,142,10,7.39,5,50.01,5,3.61,3496.8,4,154.04,5.68,3.14,active
2025-W13,24/03/2025,30/03/2025,2025-03,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,582.74,2542,144,5.7,4.05,229.2,133,7,5.54,3,51.0,4,3.04,2440.77,2,291.37,4.19,2.27,active
2025-W13,24/03/2025,30/03/2025,2025-03,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,2801.3,11298,236,2.09,11.87,247.93,211,11,5.23,6,63.43,7,3.68,5072.41,4,700.33,1.81,1.04,active
2025-W13,24/03/2025,30/03/2025,2025-03,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,848.45,2289,43,1.92,19.73,370.54,38,2,7.43,1,57.52,1,2.23,524.76,1,848.45,0.62,0.33,active
2025-W13,24/03/2025,30/03/2025,2025-03,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1449.2,6575,128,1.96,11.32,220.41,122,7,6.19,4,59.09,4,3.5,2994.96,3,483.07,2.07,1.08,active
2025-W14,31/03/2025,06/04/2025,2025-03,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1924.12,7103,286,4.03,6.73,270.87,249,17,6.83,11,64.78,7,2.85,5346.84,5,384.82,2.78,1.59,active
2025-W14,31/03/2025,06/04/2025,2025-03,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,2318.19,11318,690,6.1,3.36,204.81,648,22,3.53,13,60.18,23,3.62,13488.49,14,165.59,5.82,3.25,active
2025-W14,31/03/2025,06/04/2025,2025-03,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,852.73,2759,134,4.87,6.36,309.0,117,6,5.95,3,56.67,3,2.98,2004.43,2,426.37,2.35,1.38,active
2025-W14,31/03/2025,06/04/2025,2025-03,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,663.17,2162,127,5.92,5.22,306.63,113,4,4.28,2,68.06,2,2.05,1381.46,1,663.17,2.08,1.04,active
2025-W14,31/03/2025,06/04/2025,2025-03,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,607.46,2230,122,5.5,4.98,272.38,114,6,5.76,3,51.44,1,1.27,597.89,1,607.46,0.98,0.6,active
2025-W14,31/03/2025,06/04/2025,2025-03,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,2878.91,8868,217,2.45,13.27,324.62,192,11,6.21,7,71.82,5,2.91,2979.38,3,959.64,1.03,0.56,active
2025-W14,31/03/2025,06/04/2025,2025-03,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,890.05,2183,48,2.23,18.54,407.58,46,1,3.71,0,70.65,1,2.15,602.21,1,890.05,0.68,0.33,active
2025-W14,31/03/2025,06/04/2025,2025-03,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1388.77,4751,114,2.41,12.18,292.29,109,4,4.4,2,56.11,2,2.12,1043.1,1,1388.77,0.75,0.42,active
2025-W15,07/04/2025,13/04/2025,2025-04,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1619.34,6227,241,3.88,6.72,260.05,227,16,7.41,9,59.32,2,1.12,1138.69,1,1619.34,0.7,0.41,active
2025-W15,07/04/2025,13/04/2025,2025-04,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,3090.72,15969,836,5.24,3.7,193.54,794,46,5.87,29,63.78,14,1.87,7732.93,9,343.41,2.5,1.46,active
2025-W15,07/04/2025,13/04/2025,2025-04,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,865.61,4613,221,4.8,3.92,187.62,209,15,7.27,10,67.07,5,2.7,3538.02,3,288.54,4.09,2.1,active
2025-W15,07/04/2025,13/04/2025,2025-04,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,630.37,3344,130,3.9,4.85,188.5,117,8,6.89,4,51.43,1,1.27,652.58,1,630.37,1.04,0.51,active
2025-W15,07/04/2025,13/04/2025,2025-04,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,618.17,3267,190,5.83,3.25,189.21,175,8,4.68,4,58.39,2,1.18,1179.87,1,618.17,1.91,0.98,active
2025-W15,07/04/2025,13/04/2025,2025-04,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,3654.93,16454,297,1.81,12.31,222.12,282,19,7.02,12,63.62,5,1.88,3774.39,3,1218.31,1.03,0.5,active
2025-W15,07/04/2025,13/04/2025,2025-04,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,862.89,3338,45,1.36,19.18,258.5,41,1,3.77,0,67.37,1,1.46,711.21,1,862.89,0.82,0.44,active
2025-W15,07/04/2025,13/04/2025,2025-04,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1373.46,3763,71,1.91,19.34,364.92,63,4,6.69,2,51.33,1,1.8,807.92,1,1373.46,0.59,0.33,active
2025-W16,14/04/2025,20/04/2025,2025-04,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1718.43,5654,346,6.13,4.97,303.93,306,14,4.73,8,57.54,6,1.97,4175.59,4,429.61,2.43,1.5,active
2025-W16,14/04/2025,20/04/2025,2025-04,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,2681.27,10682,674,6.31,3.98,251.0,644,33,5.19,17,54.3,9,1.48,6800.21,6,446.88,2.54,1.25,active
2025-W16,14/04/2025,20/04/2025,2025-04,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,936.26,3376,227,6.75,4.12,277.27,211,10,4.82,6,62.73,7,3.69,4519.26,4,234.06,4.83,2.58,active
2025-W16,14/04/2025,20/04/2025,2025-04,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,692.32,2383,93,3.93,7.44,290.49,82,2,3.51,1,54.91,1,1.57,591.71,1,692.32,0.85,0.46,active
2025-W16,14/04/2025,20/04/2025,2025-04,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,665.17,2937,176,6.02,3.78,226.41,156,6,4.24,4,71.78,3,1.95,1587.02,1,665.17,2.39,1.45,active
2025-W16,14/04/2025,20/04/2025,2025-04,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,3343.08,12913,276,2.14,12.11,258.88,261,9,3.68,4,50.65,3,1.47,2356.84,2,1671.54,0.7,0.42,active
2025-W16,14/04/2025,20/04/2025,2025-04,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,865.4,2615,38,1.49,22.77,330.9,33,2,6.87,1,70.03,1,0.96,633.68,1,865.4,0.73,0.38,active
2025-W16,14/04/2025,20/04/2025,2025-04,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1269.29,3116,52,1.69,24.41,407.22,46,3,6.74,1,64.54,1,3.63,819.31,1,1269.29,0.65,0.31,active
2025-W17,21/04/2025,27/04/2025,2025-04,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1963.46,10380,439,4.23,4.47,189.15,422,28,6.68,15,54.22,8,2.0,5598.92,6,327.24,2.85,1.62,active
2025-W17,21/04/2025,27/04/2025,2025-04,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,2816.08,15102,853,5.65,3.3,186.47,758,42,5.64,28,67.37,14,1.85,10621.57,11,256.01,3.77,2.31,active
2025-W17,21/04/2025,27/04/2025,2025-04,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,975.92,3092,199,6.46,4.9,315.57,177,6,3.83,3,60.35,4,2.82,2690.34,3,325.31,2.76,1.68,active
2025-W17,21/04/2025,27/04/2025,2025-04,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,724.37,2882,152,5.3,4.77,251.28,139,6,4.79,3,58.23,4,2.91,2673.75,2,362.19,3.69,1.92,active
2025-W17,21/04/2025,27/04/2025,2025-04,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,585.74,1895,105,5.55,5.58,308.97,91,3,4.38,1,54.47,3,3.4,1835.4,2,292.87,3.13,1.77,active
2025-W17,21/04/2025,27/04/2025,2025-04,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,3580.29,8794,158,1.8,22.66,407.1,146,5,4.04,2,51.85,3,2.19,2085.57,2,1790.14,0.58,0.33,active
2025-W17,21/04/2025,27/04/2025,2025-04,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,926.16,3034,59,1.95,15.7,305.22,53,3,6.72,1,56.97,1,2.01,590.14,1,926.16,0.64,0.38,active
2025-W17,21/04/2025,27/04/2025,2025-04,meta,CMP-MT-003,Meta Prospecting — Gift + Festive,acquisition,1352.66,5719,145,2.55,9.33,236.48,133,8,6.07,5,67.29,4,3.59,2165.62,2,676.33,1.6,0.97,active
2025-W18,28/04/2025,04/05/2025,2025-04,google,CMP-GS-001,Google Search — Brand + Darjeeling Intent,acquisition,1670.53,8049,385,4.79,4.34,207.53,346,23,6.76,14,65.04,5,1.7,4096.99,4,417.63,2.45,1.28,active
2025-W18,28/04/2025,04/05/2025,2025-04,google,CMP-GS-002,Google Search — First Flush Seasonal,acquisition,3181.72,11220,733,6.54,4.34,283.57,638,29,4.7,19,68.09,20,3.17,12834.55,15,212.11,4.03,2.27,active
2025-W18,28/04/2025,04/05/2025,2025-04,google,CMP-GS-003,Google Search — Chai + Daily Tea,acquisition,933.55,3793,202,5.34,4.62,246.08,191,7,4.1,4,58.75,2,1.56,1324.66,1,933.55,1.42,0.73,active
2025-W18,28/04/2025,04/05/2025,2025-04,google,CMP-GS-004,Google Search — Wellness + Green Tea,acquisition,748.04,2614,156,5.97,4.8,286.07,142,9,6.67,5,56.89,2,1.44,1458.76,1,748.04,1.95,1.0,active
2025-W18,28/04/2025,04/05/2025,2025-04,google,CMP-GS-005,Google Shopping — Product Catalog,acquisition,592.8,2296,112,4.92,5.29,258.18,103,4,4.01,2,70.75,1,0.93,770.29,1,592.8,1.3,0.66,active
2025-W18,28/04/2025,04/05/2025,2025-04,meta,CMP-MT-001,Meta Prospecting — Darjeeling Loyalist,acquisition,3451.7,9664,178,1.85,19.39,357.15,168,9,5.65,5,57.17,3,0.97,2389.93,1,3451.7,0.69,0.35,active
2025-W18,28/04/2025,04/05/2025,2025-04,meta,CMP-MT-002,Meta Retargeting — Site Visitors,retargeting,997.77,3488,77,2.21,12.96,286.05,71,4,5.93,2,69.07,2,3.74,1274.38,1,997.77,1.28,0.76,active
